Canal,Energía (keV),Cuentas,Eficiencia
2338,1140.79,9,0.0028828790588727744
2339,1141.28,13,0.0028816818221315717
2340,1141.76,8,0.0028805100130319407
2341,1142.24,8,0.0028793391866682233
2342,1142.73,18,0.002878144980458154
2343,1143.21,10,0.0028769761362507115
2344,1143.69,13,0.002875808271033269
2345,1144.18,11,0.0028746170838028023
2346,1144.66,13,0.0028734511931910373
2347,1145.14,10,0.0028722862778424022
2348,1145.62,7,0.002871122336527351
2349,1146.11,12,0.00286993514984352
2350,1146.59,7,0.002868773173143498
2351,1147.07,13,0.0028676121667753447
2352,1147.56,10,0.002866427972371415
2353,1148.04,16,0.002865268923156732
2354,1148.52,13,0.0028641108405909645
2355,1149.01,4,0.0028629296271095424
2356,1149.49,14,0.002861773494273474
2357,1149.97,20,0.0028606183244220046
2358,1150.45,9,0.0028594641163462065
2359,1150.94,8,0.002858286853055205
2360,1151.42,12,0.0028571345848860284
2361,1151.9,16,0.002855983274852844
2362,1152.39,9,0.0028548089662324603
2363,1152.87,12,0.0028536595887692895
2364,1153.35,7,0.002852511165820802
2365,1153.84,13,0.0028513398007037347
2366,1154.32,7,0.002850193303025659
2367,1154.8,7,0.0028490477562592076
2368,1155.29,11,0.0028478793235344477
2369,1155.77,12,0.0028467356947755765
2370,1156.25,13,0.0028455930133434093
2371,1156.73,9,0.0028444512780551813
2372,1157.22,7,0.002843286731304997
2373,1157.7,8,0.0028421469044139155
2374,1158.18,14,0.0028410080201058266
2375,1158.67,14,0.0028398463800643446
2376,1159.15,14,0.0028387093969753897
2377,1159.63,13,0.0028375733529263382
2378,1160.12,22,0.0028364146086675007
2379,1160.6,15,0.0028352804586955767
2380,1161.08,8,0.0028341472442382264
2381,1161.56,13,0.0028330149641323534
2382,1162.05,8,0.0028318600574043055
2383,1162.53,10,0.002830729661924774
2384,1163.01,14,0.0028296001972948526
2385,1163.5,17,0.002828448161092492
2386,1163.98,9,0.0028273205740299567
2387,1164.46,12,0.002826193914332688
2388,1164.95,4,0.002825044737911083
2389,1165.43,9,0.002823919948757509
2390,1165.91,8,0.0028227960835022483
2391,1166.39,9,0.0028216731410014417
2392,1166.88,9,0.002820527754469885
2393,1167.36,10,0.0028194066732183136
2394,1167.84,13,0.0028182865112772195
2395,1168.33,14,0.0028171439596872743
2396,1168.81,7,0.002816025652053075
2397,1169.29,10,0.0028149082603025188
2398,1169.78,15,0.0028137685330866225
2399,1170.26,10,0.002812652988735154
2400,1170.74,12,0.002811538356857539
2401,1171.22,11,0.0028104246363287494
2402,1171.71,8,0.002809288652148648
2403,1172.19,8,0.0028081767698776143
2404,1172.67,5,0.002807065795568122
2405,1173.16,13,0.0028059326113321413
2406,1173.64,7,0.002804823468452266
2407,1174.12,11,0.0028037152301634465
2408,1174.61,10,0.002802584835477761
2409,1175.09,14,0.0028014784218242323
2410,1175.57,6,0.00280037290940796
2411,1176.05,14,0.0027992682971223737
2412,1176.54,6,0.00279814159938853
2413,1177.02,9,0.0027970388027468906
2414,1177.5,8,0.0027959369029041804
2415,1177.99,8,0.002794812970691513
2416,1178.47,16,0.002793712879776469
2417,1178.95,10,0.0027926136823450483
2418,1179.44,10,0.0027914925054299197
2419,1179.92,10,0.0027903951102430215
2420,1180.4,14,0.0027892986052407984
2421,1180.88,7,0.0027882029893347574
2422,1181.37,11,0.0027870854640420478
2423,1181.85,12,0.002785991641536088
2424,1182.33,11,0.0027848987048489553
2425,1182.82,12,0.0027837839112172767
2426,1183.3,9,0.002782692761323532
2427,1183.78,8,0.002781602493987365
2428,1184.27,11,0.0027804904219597805
2429,1184.75,15,0.002779401934842771
2430,1185.23,12,0.002778314327038107
2431,1185.71,5,0.002777227597475019
2432,1186.2,9,0.002776119132479587
2433,1186.68,13,0.0027750341744351356
2434,1187.16,8,0.0027739500914081873
2435,1187.65,13,0.002772844324764985
2436,1188.13,10,0.002771762006757338
2437,1188.61,11,0.002770680560558905
2438,1189.1,13,0.0027695774823743176
2439,1189.58,9,0.002768497794727653
2440,1190.06,10,0.0027674189756976123
2441,1190.55,9,0.0027663185761264007
2442,1191.03,10,0.002765241509212205
2443,1191.51,16,0.0027641653077376204
2444,1191.99,13,0.002763089970654382
2445,1192.48,10,0.0027619931212193916
2446,1192.96,12,0.00276091952773426
2447,1193.44,3,0.002759846795484067
2448,1193.93,18,0.0027587526018990633
2449,1194.41,7,0.002757681606883984
2450,1194.89,9,0.002756611469962828
2451,1195.38,8,0.0027555199225416135
2452,1195.86,13,0.0027544515165235477
2453,1196.34,16,0.0027533839654736584
2454,1196.82,15,0.002752317268360574
2455,1197.31,13,0.002751229228129124
2456,1197.79,8,0.0027501642535387076
2457,1198.27,9,0.0027491001297795473
2458,1198.76,8,0.0027480147133154757
2459,1199.24,8,0.002746952305818427
2460,1199.72,7,0.002745890746062143
2461,1200.21,22,0.0027448079438351066
2462,1200.69,14,0.0027437480941107303
2463,1201.17,13,0.002742689089051607
2464,1201.65,12,0.0027416309276429175
2465,1202.14,11,0.0027405515903501537
2466,1202.62,7,0.002739495130727516
2467,1203.1,8,0.0027384395116995873
2468,1203.59,12,0.002737362766607056
2469,1204.07,13,0.0027363088432050004
2470,1204.55,10,0.0027352557573566924
2471,1205.04,11,0.002734181595086758
2472,1205.52,8,0.0027331301987338916
2473,1206.0,12,0.0027320796369084844
2474,1206.48,16,0.002731029908611949
2475,1206.97,15,0.0027299591696979355
2476,1207.45,20,0.0027289111227828543
2477,1207.93,10,0.002727863906389745
2478,1208.42,12,0.002726795728613954
2479,1208.9,13,0.002725750187540501
2480,1209.38,8,0.0027247054739965976
2481,1209.87,8,0.0027236398481310688
2482,1210.35,16,0.0027225968038741715
2483,1210.83,8,0.002721554584168775
2484,1211.31,10,0.002720513188032203
2485,1211.8,14,0.0027194509446078364
2486,1212.28,16,0.0027184112097735328
2487,1212.76,19,0.0027173722955490033
2488,1213.25,14,0.0027163125826959217
2489,1213.73,12,0.002715275323808281
2490,1214.21,12,0.0027142388825855636
2491,1214.7,12,0.0027131816912224983
2492,1215.18,18,0.0027121468993998674
2493,1215.66,4,0.002711112922311397
2494,1216.14,15,0.002710079758989993
2495,1216.63,12,0.002709025909803759
2496,1217.11,11,0.0027079943880243787
2497,1217.59,12,0.0027069636770999323
2498,1218.08,13,0.0027059123284032816
2499,1218.56,16,0.0027048832531499927
2500,1219.04,12,0.0027038549858534127
2501,1219.53,10,0.002702806128708875
2502,1220.01,10,0.002701779491240588
2503,1220.49,11,0.0027007536588445997
2504,1220.97,14,0.0026997286305690906
2505,1221.46,13,0.002698683075974589
2506,1221.94,15,0.0026976596697934896
2507,1222.42,13,0.0026966370648667313
2508,1222.91,10,0.00269559398115576
2509,1223.39,6,0.0026945729925451902
2510,1223.87,13,0.002693552802336431
2511,1224.36,15,0.0026925121807124756
2512,1224.84,13,0.002691493601069141
2513,1225.32,10,0.0026904758169886416
2514,1225.81,9,0.0026894376486969462
2515,1226.29,11,0.0026884214694583982
2516,1226.77,14,0.0026874060829571752
2517,1227.25,7,0.0026863914882608924
2518,1227.74,12,0.0026853565719289012
2519,1228.22,11,0.002684343574498485
2520,1228.7,6,0.0026833313660652985
2521,1229.19,11,0.0026822988828187288
2522,1229.67,13,0.0026812882659909324
2523,1230.15,18,0.002680278435365927
2524,1230.64,11,0.002679248376587398
2525,1231.12,8,0.002678240131934062
2526,1231.6,14,0.0026772326707022926
2527,1232.08,13,0.0026762259919742995
2528,1232.57,11,0.0026751991469478997
2529,1233.05,12,0.002674194046734133
2530,1233.53,10,0.0026731897262603638
2531,1234.02,11,0.0026721652857722242
2532,1234.5,13,0.002671162538240723
2533,1234.98,11,0.0026701605676984637
2534,1235.47,11,0.0026691385232658813
2535,1235.95,10,0.002668138120120164
2536,1236.43,13,0.0026671384912258754
2537,1236.91,11,0.0026661396356795434
2538,1237.4,8,0.002665120767388669
2539,1237.88,9,0.002664123471897762
2540,1238.36,9,0.002663126947034113
2541,1238.85,15,0.0026621104551798913
2542,1239.33,14,0.0026611154848864994
2543,1239.81,17,0.0026601212825124298
2544,1240.3,10,0.002659107158744219
2545,1240.78,11,0.002658114505480967
2546,1241.26,7,0.002657122617441798
2547,1241.74,15,0.0026561314937372763
2548,1242.23,12,0.002655120509085875
2549,1242.71,14,0.002654130927265126
2550,1243.19,16,0.002653142107100559
2551,1243.68,11,0.0026521334712210974
2552,1244.16,7,0.0026511461875402386
2553,1244.64,11,0.002650159662849635
2554,1245.13,14,0.0026491533675209664
2555,1245.61,11,0.0026481683739392418
2556,1246.09,5,0.002647184136694275
2557,1246.57,13,0.002646200654910402
2558,1247.06,11,0.0026451974622478053
2559,1247.54,7,0.0026442155044576116
2560,1248.02,8,0.002643234299491473
2561,1248.51,10,0.0026422334283645317
2562,1248.99,10,0.002641253742075491
2563,1249.47,9,0.0026402748059857393
2564,1249.96,10,0.0026392762483002995
2565,1250.44,7,0.0026382988255958034
2566,1250.92,13,0.002637322150478042
2567,1251.4,8,0.0026363462220848643
2568,1251.89,7,0.002635350731177845
2569,1252.37,12,0.0026343763091644158
2570,1252.85,12,0.0026334026312791513
2571,1253.34,8,0.002632409435091662
2572,1253.82,16,0.0026314372583514174
2573,1254.3,14,0.0026304658231549685
2574,1254.79,8,0.00262947491371741
2575,1255.27,12,0.002628504974455519
2576,1255.75,9,0.0026275357741650253
2577,1256.23,8,0.00262656731199701
2578,1256.72,11,0.002625579434002451
2579,1257.2,15,0.0026246124608710823
2580,1257.68,8,0.0026236462233056256
2581,1258.17,12,0.002622660613626566
2582,1258.65,12,0.0026216958599433143
2583,1259.13,9,0.0026207318392812186
2584,1259.62,10,0.002619748490070222
2585,1260.1,13,0.002618785948159693
2586,1260.58,6,0.0026178241367373067
2587,1261.07,8,0.002616843040183157
2588,1261.55,6,0.002615882702405362
2589,1262.03,5,0.0026149230925943795
2590,1262.51,14,0.002613964209918121
2591,1263.0,9,0.002612986099672023
2592,1263.48,7,0.0026120286838792746
2593,1263.96,3,0.002611071992715349
2594,1264.45,8,0.0026100961170573127
2595,1264.93,8,0.0026091408877245525
2596,1265.41,13,0.0026081863805262552
2597,1265.9,11,0.002607212731764201
2598,1266.38,6,0.0026062596813679344
2599,1266.86,12,0.002605307350623206
2600,1267.34,10,0.0026043557387105953
2601,1267.83,11,0.002603385042151644
2602,1268.31,11,0.002602434880382909
2603,1268.79,9,0.002601485434978518
2604,1269.28,8,0.002600516947521839
2605,1269.76,3,0.002599568947285796
2606,1270.24,14,0.002598621660957615
2607,1270.73,10,0.0025976553750280077
2608,1271.21,11,0.0025967095289154245
2609,1271.69,14,0.0025957643942654688
2610,1272.17,6,0.0025948199702711494
2611,1272.66,14,0.002593856602957906
2612,1273.14,9,0.002592913612621996
2613,1273.62,17,0.002591971330511344
2614,1274.11,12,0.0025910101472013084
2615,1274.59,8,0.0025900692938488983
2616,1275.07,4,0.0025891291463024475
2617,1275.56,15,0.002588170139535085
2618,1276.04,3,0.0025872314158690442
2619,1276.52,7,0.0025862933956007006
2620,1277.0,7,0.0025853560779352603
2621,1277.49,15,0.0025843999567059213
2622,1277.97,9,0.0025834640564627713
2623,1278.45,13,0.0025825288564288312
2624,1278.94,4,0.0025815748944830494
2625,1279.42,10,0.0025806411070451608
2626,1279.9,4,0.0025797080174336804
2627,1280.39,8,0.0025787562074234232
2628,1280.87,13,0.0025778245256036776
2629,1281.35,5,0.002576893539238332
2630,1281.83,12,0.0025759632475445666
2631,1282.32,7,0.0025750142904928056
2632,1282.8,4,0.0025740854002298604
2633,1283.28,7,0.0025731572022807984
2634,1283.77,6,0.0025722103801652223
2635,1284.25,8,0.002571283578893285
2636,1284.73,12,0.002570357467588222
2637,1285.22,12,0.0025694127731711847
2638,1285.7,5,0.002568488053811063
2639,1286.18,9,0.002567564022081411
2640,1286.66,11,0.002566640677211133
2641,1287.15,12,0.0025656988036624976
2642,1287.63,11,0.0025647768444716276
2643,1288.11,9,0.0025638555698177744
2644,1288.6,9,0.002562915807223234
2645,1289.08,13,0.0025619959135662735
2646,1289.56,6,0.0025610767021344376
2647,1290.05,12,0.002560139043364664
2648,1290.53,6,0.0025592212082683275
2649,1291.01,8,0.0025583040530956446
2650,1291.49,11,0.0025573875770870357
2651,1291.98,7,0.0025564527075758467
2652,1292.46,10,0.0025555376017307955
2653,1292.94,10,0.0025546231727621234
2654,1293.43,9,0.0025536903905813975
2655,1293.91,7,0.0025527773271636304
2656,1294.39,10,0.002551864938344833
2657,1294.88,7,0.0025509342364715398
2658,1295.36,14,0.00255002320861171
2659,1295.84,13,0.002549112853083654
2660,1296.33,6,0.0025481842245262927
2661,1296.81,8,0.002547275225385876
2662,1297.29,10,0.0025463668963201977
2663,1297.77,6,0.0025454592365843445
2664,1298.26,14,0.0025445333568897394
2665,1298.74,6,0.0025436270474886793
2666,1299.22,9,0.00254272140517385
2667,1299.71,6,0.0025417975826191527
2668,1300.19,10,0.0025408932861153625
2669,1300.67,8,0.002539989654464256
2670,1301.16,11,0.0025390678821617055
2671,1301.64,10,0.0025381655918180947
2672,1302.12,4,0.002537263964103593
2673,1302.6,7,0.0025363629982843037
2674,1303.09,14,0.0025354439443057587
2675,1303.57,8,0.002534544313830772
2676,1304.05,12,0.0025336453430406173
2677,1304.54,7,0.0025327283233777765
2678,1305.02,11,0.0025318306834750774
2679,1305.5,7,0.0025309337010566853
2680,1305.99,9,0.002530018708923607
2681,1306.47,8,0.0025291230529556636
2682,1306.95,14,0.0025282280522812913
2683,1307.43,13,0.0025273337061774244
2684,1307.92,10,0.0025264214022810588
2685,1308.4,6,0.002525528376752437
2686,1308.88,7,0.002524636003616527
2687,1309.37,8,0.0025237257115486435
2688,1309.85,10,0.0025228346545968167
2689,1310.33,4,0.0025219442478695915
2690,1310.82,13,0.0025210359609441945
2691,1311.3,11,0.0025201468660293633
2692,1311.78,12,0.0025192584191806203
2693,1312.26,7,0.002518370619685528
2694,1312.75,11,0.0025174649913527088
2695,1313.23,9,0.0025165784978811883
2696,1313.71,8,0.002515692649617526
2697,1314.2,11,0.0025147890109567367
2698,1314.68,10,0.0025139044643899535
2699,1315.16,2,0.0025130205608947247
2700,1315.65,14,0.0025121189053180985
2701,1316.13,10,0.0025112362992121707
2702,1316.61,2,0.0025103543340509364
2703,1317.09,7,0.0025094730091323927
2704,1317.58,5,0.0025085739829392192
2705,1318.06,8,0.0025076939497059468
2706,1318.54,11,0.0025068145546009763
2707,1319.03,7,0.0025059174962481154
2708,1319.51,5,0.0025050393885650128
2709,1319.99,7,0.0025041619169051447
2710,1320.48,10,0.0025032668199010456
2711,1320.96,5,0.0025023906314184195
2712,1321.44,14,0.002501515076863231
2713,1321.92,6,0.002500640155543718
2714,1322.41,8,0.0024997476591410057
2715,1322.89,8,0.0024988740153779397
2716,1323.37,7,0.0024980010027670077
2717,1323.86,4,0.002497110452691672
2718,1324.34,9,0.0024962387134359275
2719,1324.82,6,0.0024953676032579064
2720,1325.31,10,0.002494478993112957
2721,1325.79,9,0.0024936091521073037
2722,1326.27,9,0.002492739938114062
2723,1326.75,10,0.002491871350451541
2724,1327.24,7,0.0024909853125451974
2725,1327.72,8,0.0024901179885159813
2726,1328.2,9,0.0024892512887642044
2727,1328.69,5,0.002488367175985288
2728,1329.17,7,0.002487501735726576
2729,1329.65,6,0.0024866369177010024
2730,1330.14,5,0.002485754723745371
2731,1330.62,12,0.002484891161090715
2732,1331.1,6,0.002484028218633835
2733,1331.59,9,0.00248314793722489
2734,1332.07,7,0.002482286246034772
2735,1332.55,10,0.0024814251730159572
2736,1333.03,10,0.0024805647174995483
2737,1333.52,5,0.0024796869720662006
2738,1334.0,7,0.0024788277623815505
2739,1334.48,11,0.002477969168184579
2740,1334.97,8,0.0024770933207730484
2741,1335.45,7,0.0024762359683452692
2742,1335.93,7,0.002475379229399209
2743,1336.42,9,0.002474505273823566
2744,1336.9,6,0.0024736497726018034
2745,1337.38,8,0.002472794882864522
2746,1337.86,7,0.002471940603952472
2747,1338.35,9,0.0024710691569254464
2748,1338.83,10,0.002470216110381066
2749,1339.31,7,0.002469363672676217
2750,1339.8,4,0.0024684941031696585
2751,1340.28,1,0.002467642893828417
2752,1340.76,5,0.0024667922913496174
2753,1341.25,4,0.0024659245932666402
2754,1341.73,6,0.0024650752151647477
2755,1342.21,8,0.0024642264419567823
2756,1342.69,5,0.002463378272992961
2757,1343.18,7,0.0024625130564264104
2758,1343.66,4,0.0024616661065598273
2759,1344.14,12,0.002460819758980204
2760,1344.63,3,0.0024599563997274886
2761,1345.11,3,0.0024591112672984997
2762,1345.59,10,0.00245826673520774
2763,1346.08,5,0.0024574052272594077
2764,1346.56,5,0.002456561906389728
2765,1347.04,5,0.0024557191839179467
2766,1347.52,5,0.0024548770592036054
2767,1348.01,7,0.0024540180061272086
2768,1348.49,6,0.002453177087429864
2769,1348.97,4,0.0024523367645607605
2770,1349.46,2,0.0024514795488810074
2771,1349.94,2,0.0024506404281387307
2772,1350.42,9,0.0024498019013038086
2773,1350.91,5,0.0024489465170971273
2774,1351.39,7,0.0024481091885156015
2775,1351.87,8,0.0024472724519288155
2776,1352.35,7,0.002446436306705429
2777,1352.84,9,0.002445583351106956
2778,1353.32,5,0.0024447483990071126
2779,1353.8,11,0.0024439140363689896
2780,1354.29,12,0.0024430628985342424
2781,1354.77,6,0.00244222972518491
2782,1355.25,3,0.0024413971394037608
2783,1355.74,5,0.002440547813493524
2784,1356.22,4,0.0024397164131828653
2785,1356.7,4,0.0024388855985549734
2786,1357.18,8,0.0024380553689874896
2787,1357.67,2,0.0024372084457957147
2788,1358.15,3,0.002436379396641787
2789,1358.63,2,0.0024355509306735854
2790,1359.12,6,0.00243470580589184
2791,1359.6,7,0.0024338785165568927
2792,1360.08,6,0.002433051808541007
2793,1360.57,8,0.0024322084764129225
2794,1361.05,6,0.002431382941266134
2795,1361.53,5,0.00243055798557971
2796,1362.01,8,0.0024297336087401164
2797,1362.5,2,0.0024288926538080973
2798,1362.98,7,0.0024280694448522906
2799,1363.46,7,0.0024272468128951627
2800,1363.95,5,0.0024264076372937423
2801,1364.43,10,0.002425586169493572
2802,1364.91,5,0.0024247652768518094
2803,1365.4,7,0.002423927874906002
2804,1365.88,6,0.0024231081427102323
2805,1366.36,4,0.0024222889838404244
2806,1366.84,10,0.0024214703976916997
2807,1367.33,3,0.0024206353477804156
2808,1367.81,8,0.0024198179171627384
2809,1368.29,4,0.0024190010574440582
2810,1368.78,5,0.0024181677680533645
2811,1369.26,7,0.0024173520601914315
2812,1369.74,6,0.002416536921414155
2813,1370.23,3,0.0024157053869490134
2814,1370.71,10,0.0024148913963697744
2815,1371.19,7,0.002414077973068539
2816,1371.68,7,0.002413248187957657
2817,1372.16,10,0.0024124359092112554
2818,1372.64,7,0.0024116241959438595
2819,1373.12,5,0.00241081304756161
2820,1373.61,6,0.002409985582299203
2821,1374.09,4,0.0024091755736464805
2822,1374.57,9,0.002408366128090034
2823,1375.06,6,0.0024075403992864057
2824,1375.54,5,0.002406732089852118
2825,1376.02,3,0.002405924341732783
2826,1376.51,6,0.002405100343894765
2827,1376.99,4,0.0024042937283054572
2828,1377.47,11,0.0024034876722573094
2829,1377.95,12,0.002402682175164784
2830,1378.44,8,0.002401860472819815
2831,1378.92,8,0.0024010561034995565
2832,1379.4,8,0.0024002522913710665
2833,1379.89,3,0.0023994323072767643
2834,1380.37,4,0.0023986296193636105
2835,1380.85,5,0.0023978274868858103
2836,1381.34,1,0.002397009215625767
2837,1381.82,6,0.002396208203821336
2838,1382.3,6,0.002395407745703224
2839,1382.78,5,0.0023946078406940617
2840,1383.27,6,0.002393791840912013
2841,1383.75,7,0.002392993051884839
2842,1384.23,6,0.0023921948142273525
2843,1384.72,2,0.0023913805147419997
2844,1385.2,11,0.0023905833895591297
2845,1385.68,4,0.002389786814013984
2846,1386.17,7,0.0023889742094843573
2847,1386.65,3,0.0023881787429211655
2848,1387.13,5,0.0023873838242710037
2849,1387.61,7,0.0023865894529645276
2850,1388.1,7,0.0023857790962322745
2851,1388.58,4,0.0023849858292815836
2852,1389.06,9,0.0023841931079594822
2853,1389.55,8,0.0023833844338196812
2854,1390.03,5,0.0023825928133946964
2855,1390.51,3,0.002381801736890368
2856,1391.0,5,0.002380994740076167
2857,1391.48,9,0.0023802047610247414
2858,1391.96,6,0.0023794153241931855
2859,1392.44,7,0.002378626429020041
2860,1392.93,11,0.002377821656651239
2861,1393.41,10,0.0023770338543689195
2862,1393.89,7,0.0023762465920536564
2863,1394.38,2,0.0023754434848184645
2864,1394.86,3,0.0023746573119832136
2865,1395.34,5,0.0023738716774307157
2866,1395.83,6,0.00237307023013512
2867,1396.31,5,0.0023722856816660205
2868,1396.79,4,0.002371501669802379
2869,1397.27,3,0.002370718193990492
2870,1397.76,8,0.0023699189481112657
2871,1398.24,9,0.002369136553883681
2872,1398.72,5,0.002368354694039834
2873,1399.21,4,0.0023675570960765297
2874,1399.69,4,0.0023667763144532
2875,1400.17,8,0.002365996065552516
2876,1400.66,8,0.0023652001103827
2877,1401.14,3,0.0023644209363527127
2878,1401.62,4,0.0023636422933911677
2879,1402.1,8,0.0023628641809519757
2880,1402.59,5,0.002362070404486874
2881,1403.07,5,0.002361293362481186
2882,1403.55,4,0.0023605168493527613
2883,1404.04,4,0.0023597247038228963
2884,1404.52,9,0.002358949257810417
2885,1405.0,2,0.002358174339036924
2886,1405.49,11,0.0023573838193902182
2887,1405.97,3,0.002356609964428824
2888,1406.45,3,0.002355836635074916
2889,1406.94,4,0.0023550477362801704
2890,1407.42,6,0.002354275467448177
2891,1407.9,4,0.0023535037225988925
2892,1408.38,4,0.00235273250119594
2893,1408.87,3,0.002351945752041722
2894,1409.35,10,0.0023511755868023854
2895,1409.83,7,0.002350405943393524
2896,1410.32,2,0.002349620803443868
2897,1410.8,8,0.002348852212939985
2898,1411.28,3,0.0023480841426573775
2899,1411.77,4,0.002347300606949879
2900,1412.25,6,0.0023465335863270187
2901,1412.73,11,0.0023457670843228576
2902,1413.21,7,0.0023450011004083476
2903,1413.7,3,0.0023442196923392587
2904,1414.18,4,0.0023434547537856823
2905,1414.66,5,0.00234269033172794
2906,1415.15,6,0.002341910516412587
2907,1415.63,6,0.002341147136501562
2908,1416.11,7,0.0023403842714991
2909,1416.6,7,0.0023396060440427032
2910,1417.08,5,0.002338844217985934
2911,1417.56,4,0.00233808290525696
2912,1418.04,7,0.0023373221053339293
2913,1418.53,7,0.0023365459838136293
2914,1419.01,5,0.002335786218595954
2915,1419.49,2,0.002335026964612073
2916,1419.98,4,0.002334252419618582
2917,1420.46,2,0.002333494197169512
2918,1420.94,3,0.002332736484388516
2919,1421.43,7,0.0023319635110935267
2920,1421.91,6,0.0023312068266897676
2921,1422.39,6,0.0023304506503947597
2922,1422.87,4,0.0023296949816937204
2923,1423.36,5,0.002328924092927241
2924,1423.84,0,0.00232816944842059
2925,1424.32,4,0.002327415309957059
2926,1424.81,5,0.0023266459817105605
2927,1425.29,9,0.0023258928643138
2928,1425.77,9,0.0023251402514156364
2929,1426.26,6,0.002324372478926152
2930,1426.74,7,0.0023236208839798947
2931,1427.22,9,0.0023228697919939934
2932,1427.7,4,0.0023221192024606174
2933,1428.19,10,0.0023213534933817738
2934,1428.67,6,0.002320603917673971
2935,1429.15,1,0.0023198548428887823
2936,1429.64,2,0.002319090678539473
2937,1430.12,4,0.00231834261449445
2938,1430.6,4,0.002317595049848349
2939,1431.09,11,0.002316832425529842
2940,1431.57,10,0.002316085868551028
2941,1432.05,2,0.0023153398094536252
2942,1432.53,4,0.0023145942477366442
2943,1433.02,5,0.0023138336659957533
2944,1433.5,8,0.002313089107875287
2945,1433.98,7,0.0023123450456259196
2946,1434.47,3,0.0023115859930368365
2947,1434.95,7,0.0023108429313400737
2948,1435.43,11,0.0023101003640111934
2949,1435.92,2,0.0023093428359383544
2950,1436.4,7,0.002308601266130491
2951,1436.88,5,0.0023078601891933803
2952,1437.36,4,0.002307119604632756
2953,1437.85,9,0.0023063640985845533
2954,1438.33,4,0.0023056245075287994
2955,1438.81,7,0.0023048854073604475
2956,1439.3,8,0.0023041314150954832
2957,1439.78,4,0.0023033933054288913
2958,1440.26,5,0.002302655685166631
2959,1440.75,3,0.0023019032021114544
2960,1441.23,2,0.0023011665693599545
2961,1441.71,7,0.0023004304245356944
2962,1442.2,9,0.002299679446135284
2963,1442.68,7,0.002298944285842845
2964,1443.16,4,0.0022982096120064974
2965,1443.64,5,0.00229747542414055
2966,1444.13,5,0.002296726441452718
2967,1444.61,5,0.0022959932341721136
2968,1445.09,7,0.0022952605113986356
2969,1445.58,10,0.0022945130228187436
2970,1446.06,5,0.0022937812776795364
2971,1446.54,6,0.0022930500155900605
2972,1447.03,7,0.0022923040166238505
2973,1447.51,7,0.0022915737292294237
2974,1447.99,7,0.0022908439234331857
2975,1448.47,5,0.002290114598755921
2976,1448.96,6,0.0022893705755758216
2977,1449.44,5,0.002288642221699669
2978,1449.92,9,0.0022879143474986963
2979,1450.41,9,0.0022871718035259035
2980,1450.89,6,0.0022864448972142164
2981,1451.37,6,0.0022857184691396897
2982,1451.86,4,0.0022849773999396934
2983,1452.34,4,0.0022842519368542883
2984,1452.82,5,0.0022835269505737774
2985,1453.3,8,0.0022828024406252928
2986,1453.79,6,0.002282063327549853
2987,1454.27,4,0.002281339778748248
2988,1454.75,5,0.002280616704854029
2989,1455.24,5,0.0022798790562831234
2990,1455.72,6,0.0022791569406625575
2991,1456.2,5,0.0022784352985304106
2992,1456.69,9,0.0022776991100882955
2993,1457.17,6,0.0022769784233680405
2994,1457.65,4,0.0022762582087229055
2995,1458.13,9,0.00227553846568628
2996,1458.62,10,0.0022748042139676817
2997,1459.1,7,0.00227408542255153
2998,1459.58,11,0.0022733671013380747
2999,1460.07,36,0.002272634299615838
3000,1460.55,93,0.0022719169271875972
3001,1461.03,146,0.0022712000235618254
3002,1461.52,220,0.002270468667517985
3003,1462.0,204,0.002269752709853447
3004,1462.48,140,0.00226903721959672
3005,1462.96,66,0.002268322196287352
3006,1463.45,22,0.0022675927578222153
3007,1463.93,8,0.0022668786767326477
3008,1464.41,5,0.002266165061203142
3009,1464.9,5,0.0022654370584175676
3010,1465.38,7,0.002264724382309941
3011,1465.86,3,0.00226401217038059
3012,1466.35,4,0.0022632855990134494
3013,1466.83,7,0.002262574323719141
3014,1467.31,3,0.0022618635112267925
3015,1467.79,5,0.0022611531610819847
3016,1468.28,4,0.0022604284884007357
3017,1468.76,4,0.0022597190711987187
3018,1469.24,2,0.0022590101149751697
3019,1469.73,3,0.0022582868638449153
3020,1470.21,4,0.0022575788378029556
3021,1470.69,3,0.0022568712713758074
3022,1471.18,3,0.0022561494375913245
3023,1471.66,5,0.0022554427985954743
3024,1472.14,8,0.002254736617856155
3025,1472.62,4,0.0022540308949249134
3026,1473.11,10,0.002253310941181368
3027,1473.59,5,0.0022526061420375235
3028,1474.07,1,0.0022519017993506045
3029,1474.56,4,0.0022511832532146276
3030,1475.04,5,0.0022504798315900318
3031,1475.52,2,0.002249776865076523
3032,1476.01,9,0.002249059722397888
3033,1476.49,1,0.002248357674232365
3034,1476.97,3,0.002247656079837392
3035,1477.46,2,0.002246940336482194
3036,1477.94,4,0.0022462396577315417
3037,1478.42,3,0.0022455394314161775
3038,1478.9,9,0.002244839657095243
3039,1479.39,5,0.002244125769902676
3040,1479.87,5,0.002243426907643857
3041,1480.35,10,0.002242728496051173
3042,1480.84,8,0.0022420159986087378
3043,1481.32,5,0.002241318496399182
3044,1481.8,1,0.0022406214435326923
3045,1482.29,6,0.0022399103317603127
3046,1482.77,4,0.0022392141856084694
3047,1483.25,3,0.002238518487481788
3048,1483.73,4,0.0022378232369451388
3049,1484.22,2,0.0022371139632453197
